time,open,high,low,close,Shapes,Shapes,PP SuperTrend,Plot,Buy,Sell,Plot,Plot,Plot,Plot,Shapes,Shapes,Shapes,Shapes,Plot,Shapes,Plot,Shapes,Plot,Shapes,Plot,Shapes,Plot,Shapes,Plot,Shapes,Plot,Shapes,Plot,Shapes,Plot,Shapes,IMI,Long Stop,Long Stop Start,Buy Label,Short Stop,Short Stop Start,Sell Label,,Histogram,MACD,Signal,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Plot,Plot,ADX,cero,verde,marron,azul,lmarron,lineav,lazul,media,cero,%K,%D
1652739600,12252,12252.4,12250.5,12250.5,0,0,12235.358386210797,NaN,NaN,NaN,NaN,NaN,12396.7,12208.4,12396.7,NaN,12208.4,NaN,12302.55,12302.55,NaN,NaN,12248.6962,12248.6962,NaN,NaN,12280.3306,12280.3306,NaN,NaN,12324.769400000001,12324.769400000001,NaN,NaN,12352.2612,12352.2612,56.5543071161124,12238.693594091908,NaN,NaN,NaN,NaN,NaN,12251.35,0.5120325420023129,3.6534252821093105,3.1413927401069976,64.78632701651404,62.593447211369266,NaN,NaN,6.287178571481049,0,35.69920647607278,0,113.23250277759784,105.86945401563648,1.079642878444651,105.86945401563648,113.23250277759784,1.079642878444651,98.29242734892645,0,84.10596026490346,84.76821192053097
1652739660,12250.6,12250.7,12248.2,12250,0,0,12235.642864320627,NaN,NaN,NaN,NaN,NaN,12396.7,12208.4,12396.7,NaN,12208.4,NaN,12302.55,12302.55,NaN,NaN,12248.6962,12248.6962,NaN,NaN,12280.3306,12280.3306,NaN,NaN,12324.769400000001,12324.769400000001,NaN,NaN,12352.2612,12352.2612,59.215686274519676,12238.925703451367,NaN,NaN,NaN,NaN,NaN,12249.875,0.3608723504128619,3.592483178123075,3.231610827710213,63.43786977995212,62.72248888600294,NaN,NaN,5.6988571429091675,0,35.56815018424658,0,103.89031316418269,98.32782685336197,0.96452883890593,98.32782685336197,103.89031316418269,0.96452883890593,98.2968522869809,0,80.79470198675784,84.76821192053097
1652739720,12249.8,12250.8,12249.3,12249.7,0,0,12236.198894619472,NaN,NaN,NaN,NaN,NaN,12396.7,12208.4,12396.7,NaN,12208.4,NaN,12302.55,12302.55,NaN,NaN,12248.6962,12248.6962,NaN,NaN,12280.3306,12280.3306,NaN,NaN,12324.769400000001,12324.769400000001,NaN,NaN,12352.2612,12352.2612,65.93886462883407,12239.28362602176,NaN,NaN,NaN,NaN,NaN,12249.899999999998,0.19860326766196312,3.479864912287667,3.2812616446257037,62.596016421069265,63.31982593658125,NaN,NaN,5.079892857195122,0,35.47102973605748,0,106.1926268799689,101.35905967228105,0.4308724062958314,101.35905967228105,106.1926268799689,0.4308724062958314,98.67962821014342,0,78.80794701987529,81.2362030905122
1652739780,12249.8,12250.8,12249.1,12249.6,0,0,12237.471599452072,NaN,NaN,NaN,NaN,NaN,12396.7,12208.4,12396.7,NaN,12208.4,NaN,12302.55,12302.55,NaN,NaN,12248.6962,12248.6962,NaN,NaN,12280.3306,12280.3306,NaN,NaN,12324.769400000001,12324.769400000001,NaN,NaN,12352.2612,12352.2612,57.894736842121894,12239.598006657134,NaN,NaN,NaN,NaN,NaN,12249.824999999999,0.05018863634223658,3.3439974400534993,3.2938088037112627,62.29923684290155,63.451031595218254,NaN,NaN,4.8175714286237055,0,35.274625984678934,0,102.14042834486666,97.93645725911627,0.24125483508322032,97.93645725911627,102.14042834486666,0.24125483508322032,98.58673184126502,0,64.51612903226311,74.70625934629875
1652739840,12249.5,12250.1,12249.1,12249.2,0,0,12238.077983994137,NaN,NaN,NaN,NaN,NaN,12396.7,12208.4,12396.7,NaN,12208.4,NaN,12302.55,12302.55,NaN,NaN,12248.6962,12248.6962,NaN,NaN,12280.3306,12280.3306,NaN,NaN,12324.769400000001,12324.769400000001,NaN,NaN,12352.2612,12352.2612,60.77348066300053,12239.993551809082,NaN,NaN,NaN,NaN,NaN,12249.474999999999,-0.1010218422084943,3.167531500950645,3.268553343159139,61.05232936190329,63.43089331691605,NaN,NaN,4.75453571433822,0,35.09225107268457,0,94.97008265560947,91.95928856141346,0.21330431743441278,91.95928856141346,94.97008265560947,0.21330431743441278,97.75830143128357,0,60.21505376344948,67.84637660519596
1652739900,12249.1,12252.7,12249.1,12252.6,0,0,12238.077983994137,NaN,NaN,NaN,NaN,NaN,12396.7,12208.4,12396.7,NaN,12208.4,NaN,12302.55,12302.55,NaN,NaN,12248.6962,12248.6962,NaN,NaN,12280.3306,12280.3306,NaN,NaN,12324.769400000001,12324.769400000001,NaN,NaN,12352.2612,12352.2612,67.75700934580706,12241.316572181398,NaN,NaN,NaN,NaN,NaN,12250.875,-0.0033206287681180058,3.2644025571989914,3.2677231859671094,67.08311442829405,63.85879779956992,NaN,NaN,5.3826785714811205,0,35.61080317364224,0,102.71283322203432,100.08826592924284,0.1883639135821493,100.08826592924284,102.71283322203432,0.1883639135821493,98.04954699352848,0,96.77419354839466,73.83512544803575
1652739960,12252.7,12255.6,12252,12255.5,0,0,12238.077983994137,NaN,NaN,NaN,NaN,NaN,12396.7,12208.4,12396.7,NaN,12208.4,NaN,12302.55,12302.55,NaN,NaN,12248.6962,12248.6962,NaN,NaN,12280.3306,12280.3306,NaN,NaN,12324.769400000001,12324.769400000001,NaN,NaN,12352.2612,12352.2612,71.00840336135603,12244.238546173152,NaN,NaN,NaN,NaN,NaN,12253.95,0.2133706884137987,3.5344365464843577,3.321065858070559,71.18195181954239,64.55607584947259,NaN,NaN,6.095642857195266,0,36.69645281701431,0,120.90177689500445,113.96770371138672,0.16835428034673378,113.96770371138672,120.90177689500445,0.16835428034673378,100.03931658326076,0,99.16666666666363,85.3853046595026
1652740020,12255.3,12258.1,12252.7,12257.7,0,0,12238.077983994137,NaN,NaN,NaN,NaN,NaN,12396.7,12208.4,12396.7,NaN,12208.4,NaN,12302.55,12302.55,NaN,NaN,12248.6962,12248.6962,NaN,NaN,12280.3306,12280.3306,NaN,NaN,12324.769400000001,12324.769400000001,NaN,NaN,12352.2612,12352.2612,73.35907335908469,12246.214066801645,NaN,NaN,NaN,NaN,NaN,12255.95,0.4481247008571092,3.8812217341419455,3.4330970332848363,73.84292498974902,65.46322464189033,NaN,NaN,6.819571428623646,0,38.125764651190366,0,130.64853724105362,121.17575333053787,0.15012811140332322,121.17575333053787,130.64853724105362,0.15012811140332322,102.6813711766704,0,97.24137931034734,97.72741317513521
1652740080,12257.6,12257.6,12255,12255.9,0,0,12238.077983994137,NaN,NaN,NaN,NaN,NaN,12396.7,12208.4,12396.7,NaN,12208.4,NaN,12302.55,12302.55,NaN,NaN,12248.6962,12248.6962,NaN,NaN,12280.3306,12280.3306,NaN,NaN,12324.769400000001,12324.769400000001,NaN,NaN,12352.2612,12352.2612,69.59706959707609,12246.367972856116,NaN,NaN,NaN,NaN,NaN,12256.525,0.42560184540200385,3.965099340037341,3.539497494635337,68.28709345807975,66.09728793928845,NaN,NaN,6.73325000005191,0,39.452982782925275,0,130.6442607839938,122.4525724787647,-2.589515916333795,122.4525724787647,130.6442607839938,-2.589515916333795,105.15277133943218,0,84.72222222221679,93.71008939974259
1652740140,12255.4,12255.4,12253.4,12253.9,0,0,12241.679043647016,NaN,NaN,NaN,NaN,NaN,12386.8,12208.4,12386.8,NaN,12208.4,NaN,12297.599999999999,12297.599999999999,NaN,NaN,12246.577599999999,12246.577599999999,NaN,NaN,12276.548799999999,12276.548799999999,NaN,NaN,12318.6512,12318.6512,NaN,NaN,12344.6976,12344.6976,56.444444444452245,12246.542155908111,NaN,NaN,NaN,NaN,NaN,12254.525,0.22926995326883226,3.8260849362213776,3.5968149829525453,62.647043734794124,65.61649381685966,NaN,NaN,6.239571428622833,0,39.77078852170756,0,109.51990356329406,105.50916984852249,-2.355154551779428,105.50916984852249,109.51990356329406,-2.355154551779428,105.19732115306847,0,61.1111111111083,81.02490421455748
1652740200,12254.4,12256.4,12253.9,12254.4,0,0,12241.857159054436,NaN,NaN,NaN,NaN,NaN,12383.8,12208.4,12383.8,NaN,12208.4,NaN,12296.099999999999,12296.099999999999,NaN,NaN,12245.935599999999,12245.935599999999,NaN,NaN,12275.4028,12275.4028,NaN,NaN,12316.797199999999,12316.797199999999,NaN,NaN,12342.4056,12342.4056,63.81909547739759,12246.708421548652,NaN,NaN,NaN,NaN,NaN,12254.775,0.09331157334144624,3.713454449629353,3.6201428762879067,63.45957959397287,65.6911480457251,NaN,NaN,5.841571428622957,0,40.274778858016376,0,107.95955916895916,103.69729753807502,-2.1259339933470818,103.69729753807502,107.95955916895916,-2.1259339933470818,105.00981820119429,0,63.36633663365748,69.73322332232752
1652740260,12254.9,12257.1,12254.2,12256.2,0,0,12241.897462921113,NaN,NaN,NaN,NaN,NaN,12383.8,12208.4,12383.8,NaN,12208.4,NaN,12296.099999999999,12296.099999999999,NaN,NaN,12245.935599999999,12245.935599999999,NaN,NaN,12275.4028,12275.4028,NaN,NaN,12316.797199999999,12316.797199999999,NaN,NaN,12342.4056,12342.4056,61.497326203221874,12246.81258420553,NaN,NaN,NaN,NaN,NaN,12255.599999999999,0.08507159118234497,3.726482365265838,3.641410774083493,66.30152052288722,65.64714406201817,NaN,NaN,5.679750000051484,0,40.88638444460454,0,110.81258629620345,104.35595888342273,-1.9131340524001228,104.35595888342273,110.81258629620345,-1.9131340524001228,104.92808578647285,0,80.80808080808377,68.42850951761652
1652740320,12256,12257.1,12255.3,12256.7,0,0,12242.263736401123,NaN,NaN,NaN,NaN,NaN,12383.8,12208.4,12383.8,NaN,12208.4,NaN,12296.099999999999,12296.099999999999,NaN,NaN,12245.935599999999,12245.935599999999,NaN,NaN,12275.4028,12275.4028,NaN,NaN,12316.797199999999,12316.797199999999,NaN,NaN,12342.4056,12342.4056,67.40331491713978,12247.06201219619,NaN,NaN,NaN,NaN,NaN,12256.274999999998,0.07415812158170931,3.7341084260606294,3.65995030447892,67.06772627163431,65.78155647659325,NaN,NaN,5.534142857194404,0,41.45430391786498,0,111.79679955800964,105.4384386125812,-1.7342241021507299,105.4384386125812,111.79679955800964,-1.7342241021507299,104.9918798897364,0,85.85858585858901,76.67766776677675
1652740380,12256.2,12258.8,12256.2,12258.2,0,0,12242.353382533132,NaN,NaN,NaN,NaN,NaN,12378.8,12208.4,12378.8,NaN,12208.4,NaN,12293.599999999999,12293.599999999999,NaN,NaN,12244.8656,12244.8656,NaN,NaN,12273.4928,12273.4928,NaN,NaN,12313.707199999999,12313.707199999999,NaN,NaN,12338.585599999999,12338.585599999999,68.27956989248547,12247.691011641817,NaN,NaN,NaN,NaN,NaN,12257.349999999999,0.12578970641561016,3.8171874374984327,3.6913977310828225,69.32133006907667,65.95457602216933,NaN,NaN,5.514285714337347,0,42.333401815082766,0,114.23247255555412,108.67124223347338,1.1099507295522109,108.67124223347338,114.23247255555412,1.1099507295522109,105.45180018270352,0,94.33962264152238,87.00209643606506
1652740440,12258.3,12259.5,12257.7,12259.1,0,0,12242.67406405194,NaN,NaN,NaN,NaN,NaN,12365.8,12208.4,12365.8,NaN,12208.4,NaN,12287.099999999999,12287.099999999999,NaN,NaN,12242.0836,12242.0836,NaN,NaN,12268.5268,12268.5268,NaN,NaN,12305.6732,12305.6732,NaN,NaN,12328.6536,12328.6536,75.41899441342201,12248.82323838537,NaN,NaN,NaN,NaN,NaN,12258.65,0.1753394081988464,3.9105719913313806,3.735232583132534,70.62041469863543,66.37129657089228,NaN,NaN,5.428678571479941,0,43.28490100992971,0,117.31874578169133,112.45445596410629,1.0052063565805127,112.45445596410629,117.31874578169133,1.0052063565805127,106.32713215537886,0,96.46017699115343,92.21946183042161
1652740500,12258.8,12260.2,12258.8,12260.2,0,0,12243.082677418868,NaN,NaN,NaN,NaN,NaN,12365.8,12208.4,12365.8,NaN,12208.4,NaN,12287.099999999999,12287.099999999999,NaN,NaN,12242.0836,12242.0836,NaN,NaN,12268.5268,12268.5268,NaN,NaN,12305.6732,12305.6732,NaN,NaN,12328.6536,12328.6536,79.67914438504312,12250.1994548224,NaN,NaN,NaN,NaN,NaN,12259.5,0.23335064755955992,4.026920892581984,3.793570245022424,72.17146580546579,66.99512485842898,NaN,NaN,5.83071428576594,0,44.3021742621292,0,121.9096989388095,117.55975343337282,2.9300173812827075,117.55975343337282,121.9096989388095,2.9300173812827075,107.73120981512811,0,100,96.93326654422526
1652740560,12259.7,12260.3,12259.3,12260.2,0,0,12243.570429449102,NaN,NaN,NaN,NaN,NaN,12365.8,12208.4,12365.8,NaN,12208.4,NaN,12287.099999999999,12287.099999999999,NaN,NaN,12242.0836,12242.0836,NaN,NaN,12268.5268,12268.5268,NaN,NaN,12305.6732,12305.6732,NaN,NaN,12328.6536,12328.6536,80.62827225131868,12250.517661421381,NaN,NaN,NaN,NaN,NaN,12259.875,0.22289308619132164,4.072186602761576,3.8492935165702544,72.17146580546577,67.67908552874302,NaN,NaN,5.835964285766152,0,45.26636436955535,0,120.82511136890452,116.94415733468165,2.563765208622369,116.94415733468165,120.82511136890452,2.563765208622369,108.8828282550723,0,99.10714285715576,98.52243994943639
1652740620,12260.3,12260.5,12259.6,12259.8,0,0,12244.039406276313,NaN,NaN,NaN,NaN,NaN,12365.8,12208.4,12365.8,NaN,12208.4,NaN,12287.099999999999,12287.099999999999,NaN,NaN,12242.0836,12242.0836,NaN,NaN,12268.5268,12268.5268,NaN,NaN,12305.6732,12305.6732,NaN,NaN,12328.6536,12328.6536,79.38144329897449,12250.835040447682,NaN,NaN,NaN,NaN,NaN,12260.05,0.14403372567920902,4.029335673669266,3.885301947990057,70.59958621445782,68.27196762671132,NaN,NaN,5.992571428622796,0,46.20300783388294,0,120.60603049882792,117.79231441081907,2.2432945575441687,117.79231441081907,120.60603049882792,2.2432945575441687,109.99651402454064,0,93.85964912280043,97.65559732665206
1652740680,12261.1,12261.1,12260,12260.5,0,0,12244.341485420802,NaN,NaN,NaN,NaN,NaN,12365.8,12208.4,12365.8,NaN,12208.4,NaN,12287.099999999999,12287.099999999999,NaN,NaN,12242.0836,12242.0836,NaN,NaN,12268.5268,12268.5268,NaN,NaN,12305.6732,12305.6732,NaN,NaN,12328.6536,12328.6536,78.17258883248863,12251.38344770006,NaN,NaN,NaN,NaN,NaN,12260.675,0.09630652881765034,4.00568510901212,3.9093785801944696,71.75878997643849,69.03671481346383,NaN,NaN,6.046000000051286,0,47.19884137399916,0,124.34026608767002,121.84896795230081,3.264118493384687,121.84896795230081,124.34026608767002,3.264118493384687,111.47807076551067,0,94.99999999999697,95.98893065998438
1652740740,12260.6,12263.7,12260.2,12263.7,0,0,12244.341485420802,NaN,NaN,NaN,NaN,NaN,12365.1,12208.4,12365.1,NaN,12208.4,NaN,12286.75,12286.75,NaN,NaN,12241.933799999999,12241.933799999999,NaN,NaN,12268.259399999999,12268.259399999999,NaN,NaN,12305.240600000001,12305.240600000001,NaN,NaN,12328.1188,12328.1188,77.72020725388792,12254.520563713693,NaN,NaN,NaN,NaN,NaN,12262.05,0.22991896500880182,4.196777286455472,3.96685832144667,76.34953033175782,69.69860166371124,NaN,NaN,6.612892857194337,0,48.593918293580565,0,132.4746465300671,125.05432993637105,2.959149412269399,125.05432993637105,132.4746465300671,2.959149412269399,113.17510316186821,0,100,96.28654970759912
1652740800,12264.2,12265,12261.6,12263.6,0,0,12244.341485420802,NaN,NaN,NaN,NaN,NaN,12364.9,12208.4,12364.9,NaN,12208.4,NaN,12286.65,12286.65,NaN,NaN,12241.891,12241.891,NaN,NaN,12268.182999999999,12268.182999999999,NaN,NaN,12305.117,12305.117,NaN,NaN,12327.966,12327.966,71.34502923977037,12254.520563713693,NaN,NaN,NaN,NaN,NaN,12263.6,0.2590650629495217,4.290689650133572,4.031624587184051,75.93412589288906,70.0380426689503,NaN,NaN,6.857214285765959,0,50.08350260015707,0,134.05261390225698,127.76862363667576,2.673661179364215,127.76862363667576,134.05261390225698,2.673661179364215,114.99929322121915,0,88.61788617886407,94.53929539295366
1652740860,12263.5,12264,12261,12261,0,0,12244.341485420802,NaN,NaN,NaN,NaN,NaN,12364.9,12208.4,12364.9,NaN,12208.4,NaN,12286.65,12286.65,NaN,NaN,12241.891,12241.891,NaN,NaN,12268.182999999999,12268.182999999999,NaN,NaN,12305.117,12305.117,NaN,NaN,12327.966,12327.966,56.97674418605352,12254.520563713693,NaN,NaN,NaN,NaN,NaN,12262.375,0.0610711760830025,4.107963557287803,4.046892381204801,65.895414100171,69.47036331969471,NaN,NaN,6.4233214286230575,0,50.99436591985131,0,119.15959582902138,113.69526896602684,-3.1017562326667276,113.69526896602684,119.15959582902138,-3.1017562326667276,114.83629018932011,0,65.51724137931143,84.71170918605848
1652740920,12261.2,12263.1,12260.8,12261.5,0,0,12248.205944673844,NaN,NaN,NaN,NaN,NaN,12363.6,12208.4,12363.6,NaN,12208.4,NaN,12286,12286,NaN,NaN,12241.612799999999,12241.612799999999,NaN,NaN,12267.6864,12267.6864,NaN,NaN,12304.3136,12304.3136,NaN,NaN,12326.9728,12326.9728,63.924050632917584,12254.589692012822,NaN,NaN,NaN,NaN,NaN,12261.650000000001,-0.07121492183707812,3.957873728908453,4.029088650745531,66.80428939304669,69.36444874362093,NaN,NaN,5.923928571480403,0,51.679483543118835,0,109.39736646827625,104.55198112680155,-1.7734539475440607,104.55198112680155,109.39736646827625,-1.7734539475440607,113.55075155650529,0,69.8275862068975,74.65423792169098
1652740980,12261.3,12261.3,12259.8,12259.8,0,0,12248.439363387874,NaN,NaN,NaN,NaN,NaN,12363.6,12208.4,12363.6,NaN,12208.4,NaN,12286,12286,NaN,NaN,12241.612799999999,12241.612799999999,NaN,NaN,12267.6864,12267.6864,NaN,NaN,12304.3136,12304.3136,NaN,NaN,12326.9728,12326.9728,63.924050632917584,12254.77197873951,NaN,NaN,NaN,NaN,NaN,12260.55,-0.2956185419600126,3.6595654732955154,3.955184015255528,60.86514631681992,69.23717035662277,NaN,NaN,5.031071428623388,0,51.52147418727775,0,102.85645828527237,98.5664217991568,-5.921887422710222,98.5664217991568,102.85645828527237,-5.921887422710222,111.67771033683672,0,53.15315315314813,62.83266024645233
1652741040,12260,12261.1,12258.8,12259.7,0,0,12248.469440230501,NaN,NaN,NaN,NaN,NaN,12363.6,12208.4,12363.6,NaN,12208.4,NaN,12286,12286,NaN,NaN,12241.612799999999,12241.612799999999,NaN,NaN,12267.6864,12267.6864,NaN,NaN,12304.3136,12304.3136,NaN,NaN,12326.9728,12326.9728,62.73291925466765,12254.864161524078,NaN,NaN,NaN,NaN,NaN,12259.899999999998,-0.4632139952483856,3.376166521195046,3.8393805164434314,60.524279418677786,69.0275060583874,NaN,NaN,4.044785714338078,0,50.63392656117167,0,92.24725760525773,88.47928500136248,-5.459704737362205,88.47928500136248,92.24725760525773,-5.459704737362205,108.77790716990245,0,50.925925925929356,57.96888842865831
1652741100,12259.1,12259.1,12257.6,12257.7,0,0,12248.556509388865,NaN,NaN,NaN,NaN,NaN,12363.6,12208.4,12363.6,NaN,12208.4,NaN,12286,12286,NaN,NaN,12241.612799999999,12241.612799999999,NaN,NaN,12267.6864,12267.6864,NaN,NaN,12304.3136,12304.3136,NaN,NaN,12326.9728,12326.9728,54.320987654330416,12254.979426909347,NaN,NaN,NaN,NaN,NaN,12258.375,-0.7066153623805271,2.9561113134677726,3.6627266758482997,54.009482888129796,68.14950337019044,NaN,NaN,2.8732857143381683,0,48.99215284861572,0,78.63214008089732,75.18404207505208,-10.450067503029494,75.18404207505208,78.63214008089732,-10.450067503029494,104.57867403304616,0,24.74226804125026,42.94044904010923
